ItemCode,ItemName,ModelName,product_keyword,short_keyword
A050200008,FDL-5837 ดอลลี่สำหรับลังพลาสติก ขนาดภายใน 570x380 มม.,FDL-5837,ดอลลี่สำหรับลัง,ดอลลี่
A050200002,FDL-6544 ดอลลี่สำหรับลังพลาสติก ขนาดภายใน 655x440 มม.,FDL-6544,ดอลลี่สำหรับลัง,ดอลลี่
A050200003,FDL-6242 ดอลลี่สำหรับลังพลาสติก ขนาดภายใน 625x430 มม.,FDL-6242,ดอลลี่สำหรับลัง,ดอลลี่
A050200004,FDL-6142 ดอลลี่สำหรับลังพลาสติก ขนาดภายใน 615x430 มม.,FDL-6142,ดอลลี่สำหรับลัง,ดอลลี่
A050200005,FDL-6040 ดอลลี่สำหรับลังพลาสติก ขนาดภายใน 605x387 มม.,FDL-6040,ดอลลี่สำหรับลัง,ดอลลี่
A050200009,FDL-6545 ดอลลี่สำหรับลังพลาสติก ขนาดภายใน 605x405 มม.,FDL-6545,ดอลลี่สำหรับลัง,ดอลลี่
A050200001,FDL-7058 ดอลลี่สำหรับลังพลาสติก ขนาดภายใน 700x590 มม.,FDL-7058,ดอลลี่สำหรับลัง,ดอลลี่
A059800001,มือจับดอลลี่สำหรับลากจูง 256x750 มม.,No model,มือจับดอลลี่สำหรับลากจูง,มือจับ
A040200009,SAT-4032 รถเข็นอะลูมิเนียม แบบไต่บันได 150 กก. ล้อยางตัน,SAT-4032,รถเข็นอะลูมิเนียม,รถเข็น
A062100001,SCT-4028 รถเข็นเหล็ก แบบไต่บันได,SCT-4028,รถเข็นเหล็ก,รถเข็น
A062100003,FT120 รถเข็นเหล็กไต่บันได แบบพับได้ 120 กก. Stanley,FT120,รถเข็นเหล็ก,รถเข็น
A062100004,HT200 รถเข็นเหล็กไต่บันได 120 กก. Stanley,HT200,รถเข็นเหล็ก,รถเข็น
A040200006,AT-200C รถเข็นสองล้องานหนัก แบบแผ่นหลังโค้ง,AT-200C,รถเข็นสอง,รถเข็น
A040200003,AT-200S รถเข็นสองล้องานหนัก แบบทั่วไป,AT-200S,รถเข็นสอง,รถเข็น
A040200001,AT-250M รถเข็นสองล้องานหนัก แบบใช้งานได้ 2 แบบ,AT-250M,รถเข็นสอง,รถเข็น
A061200001,GCT-01 รถเข็นถังแก๊ส สำหรับ 1 ถัง,GCT-01,รถเข็นถัง,รถเข็น
A061200002,GCT-02 รถเข็นถังแก๊ส สำหรับ 2 ถัง,GCT-02,รถเข็นถัง,รถเข็น
A040100006,AT-71 รถเข็นอะลูมิเนียมสองล้อพับได้ แบบผสมบันได 3 ขั้น,AT-71,รถเข็นอะลูมิเนียม,รถเข็น
A040100007,AT-72 รถเข็นอะลูมิเนียมสองล้อพับได้ แบบผสมบันได 2 ขั้น,AT-72,รถเข็นอะลูมิเนียม,รถเข็น
A040100018,AF-150E รถเข็นพื้นอะลูมิเนียม แบบแผ่นพื้นและมือจับขยายได้,AF-150E,รถเข็นพื้นอะลูมิเนียม,รถเข็น
A040100013,AT-120M  รถเข็นอะลูมิเนียมสองล้อพับได้แบบพับล้อได้ 120 กก.,AT-120M,รถเข็นอะลูมิเนียม,รถเข็น
A040100014,AT-70S  รถเข็นอะลูมิเนียมสองล้อพับได้แบบพับล้อได้ 70 กก.,AT-70S,รถเข็นอะลูมิเนียม,รถเข็น
A040100017,AT-90BS รถเข็นอะลูมิเนียมสองล้อพับได้ แบบขยายมือจับได้,AT-90BS,รถเข็นอะลูมิเนียม,รถเข็น
A020100009,FP-111 รถเข็นพื้นพลาสติกพับได้ 150 กก. พร้อมลังพลาสติกพับได้ 1 ใบ,FP-111,รถเข็นพื้นพลาสติก,รถเข็น
A020100010,FP-112 รถเข็นพื้นพลาสติกพับได้ 150 กก. พร้อมลังพลาสติกพับได้ 2 ใบ,FP-112,รถเข็นพื้นพลาสติก,รถเข็น
A029800003,สีเทา ลังพลาสติกพับได้ สำหรับรถเข็นพื้นพลาสติกรุ่น FP-110,No model,ลังพลาสติกพับ,ลัง
A062300003,PP083 รถเข็นสเตนเลสอเนกประสงค์ แบบตะแกรง 2 ชั้น,PP083,รถเข็นสเตนเลสอเนกประสงค์,รถเข็น
A060600001,SC-8A รถเข็นช้อปปิ้ง แบบลังตะแกรงซ้อนเก็บได้ 80 ลิตร,SC-8A,รถเข็นช้อปปิ้ง,รถเข็น
A060600011,SC-10A รถเข็นช้อปปิ้ง แบบลังตะแกรงซ้อนเก็บได้ 100 ลิตร,SC-10A,รถเข็นช้อปปิ้ง,รถเข็น
A060600002,SC-15A รถเข็นช้อปปิ้ง แบบลังตะแกรงซ้อนเก็บได้ 150 ลิตร,SC-15A,รถเข็นช้อปปิ้ง,รถเข็น
A060600003,SC-18A รถเข็นช้อปปิ้ง แบบลังตะแกรงซ้อนเก็บได้ 180 ลิตร,SC-18A,รถเข็นช้อปปิ้ง,รถเข็น
A060600026,รถเข็น สำหรับใส่ตะกร้าช้อปปิ้ง,No model,รถเข็น,รถเข็น
A060600008,DA-3532M ขาตั้งตะกร้าช้อปปิ้ง ติดล้อ,DA-3532M,ตะกร้าช้อปปิ้ง,ตะกร้า
A060600009,DA-3532 ขาตั้งตะกร้าช้อปปิ้ง ไม่ติดล้อ,DA-3532,ตะกร้าช้อปปิ้ง,ตะกร้า
A061600009,HBT-6040 รถเข็นเบิกจ่ายในสโตร์,HBT-6040,รถเข็นเบิก,รถเข็น
A061600010,HBT-7550  รถเข็นเบิกจ่ายในสโตร์,HBT-7550,รถเข็นเบิก,รถเข็น
A061600001,OPT-4590 รถเข็นเบิกจ่ายในสโตร์ แบบใช้งานอเนกประสงค์,OPT-4590,รถเข็นเบิก,รถเข็น
A061600008,OP3-7948 รถเข็นเบิกจ่ายในสโตร์ แบบติดบันได 3 ชั้น,OP3-7948,รถเข็นเบิก,รถเข็น
A061600003,LC3-1038S รถเข็นเบิกจ่ายในสโตร์ แบบใช้เบิกจ่ายอะไหล่ 3 ชั้น,LC3-1038S,รถเข็นเบิก,รถเข็น
A061600004,LC4-1039 รถเข็นเบิกจ่ายในสโตร์ แบบใช้เบิกจ่ายอะไหล่ 4 ชั้น,LC4-1039,รถเข็นเบิก,รถเข็น
A061600002,OPT-0433 รถเข็นเบิกจ่ายในสโตร์ แบบติดตั้งแผงบันทึก,OPT-0433,รถเข็นเบิก,รถเข็น
A060800034,RZ7383-T รถเข็นทรงสูง พื้นโปร่ง 250 กก.,RZ7383-T,รถเข็นทรง,รถเข็น
A060800021,RP8011-T สีน้ำเงิน รถเข็นทรงสูง พื้นทึบ 500 กก.,RP8011-T,รถเข็นทรง,รถเข็น
A060800022,RP6080-T สีน้ำเงิน รถเข็นทรงสูง พื้นทึบ 250 กก.,RP6080-T,รถเข็นทรง,รถเข็น
A069800038,แผ่นชั้นตะแกรง สำหรับรถเข็นทรงสูงรุ่น RZ7383-T,No model,แผ่นชั้น,แผ่น
